,LV,Myocardium,RV,whole,index
101,0.8862745098039215,0.7977024698449167,0.9307362255669822,1.0,101
102,0.914626075446724,0.810071371927042,0.9070999646767927,1.0,102
103,0.8727697181924295,0.842056763730188,0.9263760935201673,1.0,103
104,0.8409190371991248,0.7955423288798835,0.8531723054016047,1.0,104
105,0.9668193289092438,0.8768227826385315,0.9054987324066789,1.0,105
106,0.6625407599653956,0.5831490659550134,0.9260361099712762,1.0,106
107,0.8874778223923803,0.7715792395226201,0.9619870772845515,1.0,107
108,0.9435205270346269,0.8553379658875553,0.9002209456473708,1.0,108
109,0.9604971783698836,0.8222996515679443,0.9525380245556166,1.0,109
110,0.9656345086808663,0.8443772339840528,0.9167223335560009,1.0,110
111,0.9181485992691839,0.8104877054747996,0.894065934065934,1.0,111
112,0.9646654357929586,0.8431647940074907,0.9301052024787433,1.0,112
113,0.9535568430050337,0.8397718713009792,0.9475230898404702,1.0,113
114,0.6152388172858226,0.8296789238688395,0.89419795221843,1.0,114
115,0.9689068825910931,0.8731703189779169,0.936077509602706,1.0,115
116,0.9401417053505986,0.8126254740129377,0.8953938115330521,1.0,116
117,0.8445778145695364,0.7728525493798806,0.94796981292517,1.0,117
118,0.6620818277188484,0.760489825319647,0.8094840033437192,1.0,118
119,0.9712098631621732,0.8388659608828279,0.9371698325278184,1.0,119
120,0.9294762067785005,0.834789933663262,0.9029732655950695,1.0,120
121,0.9741051574492504,0.8448928121059268,0.9501197126895451,1.0,121
122,0.6120805369127517,0.7110105283872872,0.9132341312630292,1.0,122
123,0.9743635551585529,0.863869525187426,0.9207123171507314,1.0,123
124,0.9703848998360076,0.847650171179583,0.933911159263272,1.0,124
125,0.9609009236998608,0.849311789347696,0.9578539022946939,1.0,125
126,0.9146486338298455,0.7068965517241379,0.9321935107829804,1.0,126
127,0.9741553566272019,0.85985019402581,0.953849370198087,1.0,127
128,0.9438741245322844,0.7963717628500065,0.9242092076417162,1.0,128
129,0.7469708275592509,0.5448446842642555,0.8669647376413026,1.0,129
130,0.9606943335993615,0.829625610417797,0.9398595258999122,1.0,130
131,0.971557126787723,0.8499796995533901,0.9555127542631653,1.0,131
132,0.9471411749313097,0.844785324582905,0.9540664147941936,1.0,132
133,0.9219497146382848,0.8097942892232115,0.946084912589981,1.0,133
134,0.9693941286695815,0.8751971608832808,0.9160611854684513,1.0,134
135,0.9596505823627288,0.829800269574807,0.9263266357547656,1.0,135
136,0.8059638807223856,0.7972887100190638,0.9024913212170717,1.0,136
137,0.947961894886916,0.8494497432134996,0.9399374849723491,1.0,137
138,0.930473062679058,0.8563133018230925,0.9099149240677427,1.0,138
139,0.9482902418682235,0.8299617277200656,0.9478687839531968,1.0,139
140,0.9688882416122044,0.7915658486000692,0.9188599611134822,1.0,140
141,0.9736541303075079,0.8076839591925331,0.9392760114545855,1.0,141
142,0.7675881792183031,0.6623639774859287,0.7328533535430087,1.0,142
143,0.9025132275132275,0.764547307515287,0.9085260904244155,1.0,143
144,0.951081940313814,0.8262684649967887,0.9340023999127305,1.0,144
145,0.8860676009892827,0.7896181290676704,0.8311185870479394,1.0,145
146,0.9764274489261393,0.8757503001200481,0.9235968021099481,1.0,146
147,0.9758583690987125,0.8468233246301131,0.9420563266406144,1.0,147
148,0.6260488872674207,0.6815607300188798,0.8790896159317212,1.0,148
149,0.9440508508243395,0.8421833008988973,0.9544924154025671,1.0,149
150,0.8032223983095615,0.7614786908405934,0.946065606761924,1.0,150
