,LV,Myocardium,RV,whole,index
101,0.37063676750581764,0.30813994748420975,0.7802310809993346,0.618217530076111,101
102,0.6581895246745383,0.22839352428393525,0.4742152466367713,0.48116847326841816,102
103,0.6376482462780722,0.5740776511493143,0.9021356489087069,0.8354634130637736,103
104,0.6463414634146342,0.3637854682630802,0.7080882352941177,0.6921194594293977,104
105,0.496165284082016,0.18121436873858415,0.41706704912154896,0.3906675597231525,105
106,0.3699566783235033,0.4698145752479517,0.7972726887731334,0.7574162311712266,106
107,0.3941781923448054,0.45452229299363056,0.7646452853512808,0.7155278790139754,107
108,0.564130027312162,0.33134514377281227,0.664775776159448,0.6192172475611744,108
109,0.6387603421679989,0.5249740625463168,0.8284930622781542,0.7732375392905254,109
110,0.7458054352107129,0.37604456824512533,0.7177865612648221,0.752525420903484,110
111,0.6570950655143574,0.7284494629578628,0.8715623171445289,0.8832267769838285,111
112,0.4419970631424376,0.43227353600990176,0.7589865467045792,0.6607870695713282,112
113,0.7536735661241902,0.5829463908822288,0.9183952934016331,0.8702778906119328,113
114,0.07864326984806334,0.25896265249607064,0.5416100145342022,0.36507199256850903,114
115,0.8908005890103077,0.4303306342780027,0.8058740303459043,0.8184550114901892,115
116,0.6817610062893081,0.31890903550205696,0.3908057590300581,0.4960316525753044,116
117,0.39994169946072,0.3288888888888889,0.8003014709704247,0.6939528472095522,117
118,0.33045766924989034,0.2607260726072607,0.727048435268147,0.5921008831189175,118
119,0.7282636526573759,0.46059420032022774,0.6111111111111112,0.8369150397747511,119
120,0.4171629256375019,0.35230741605315136,0.7589637305699481,0.6185838650512774,120
121,0.32012080030200074,0.7104276069017255,0.9400976776637098,0.6728416637539322,121
122,0.22362617713672667,0.2690617983012789,0.5776531211271281,0.4785207431616759,122
123,0.7818765732141307,0.32408029968302754,0.7974448794560066,0.7016878437322207,123
124,0.6593474324896953,0.49966239027683995,0.7611415393485155,0.8139777161725495,124
125,0.7160220994475138,0.5014819205690575,0.7636619898776347,0.7413172487596069,125
126,0.031971745898973,0.013387241689128481,0.08254381328020169,0.2173111800152109,126
127,0.687704674010122,0.501297511830255,0.7886247456449451,0.8041182243068377,127
128,0.7767744441207884,0.19660003148118999,0.7210692930003517,0.6580333154218162,128
129,0.5879640948622122,0.3208380663889941,0.6882393039015197,0.6357035841880835,129
130,0.8249128919860628,0.5608922829581994,0.9111287338091462,0.8933567445539969,130
131,0.7499358371118146,0.4715535118564602,0.8630797117467616,0.8112387892376681,131
132,0.6218769043266301,0.33246340633155563,0.7816636582430806,0.6739790330151776,132
133,0.21868941450174487,0.46051516139550047,0.8690719919449572,0.6598339466561236,133
134,0.696755827056521,0.6073298429319371,0.8247227714261154,0.782289382611682,134
135,0.690522243713733,0.5102726195179771,0.8724167623421355,0.7884172425139848,135
136,0.6154959009805497,0.41535257363879796,0.769247935728632,0.7141338475611264,136
137,0.5177406046058061,0.2435563278308717,0.6922487353737673,0.570150276148478,137
138,0.4898548730999381,0.5817369525485684,0.8029728265077031,0.7134433683014042,138
139,0.6573565096815728,0.30443651198368177,0.4714850856169328,0.5223688099524411,139
140,0.5716651185331771,0.2803647416413374,0.5143852824377988,0.5273028130170987,140
141,0.8595747055868728,0.6456709956709956,0.8214736562354661,0.8602079002079002,141
142,0.08349088709067534,0.1572179358157218,0.25079936051159074,0.36830981537887736,142
143,0.578928046989721,0.29653622421998943,0.6762982582871819,0.676538393332151,143
144,0.49932949435986435,0.5029195705405914,0.7638335546702081,0.6471763748057139,144
145,0.6149307919219423,0.30537989185225917,0.6302019693811544,0.6803020393602474,145
146,0.8508163130411792,0.48762131115072294,0.8249275362318841,0.8854895328874881,146
147,0.5453537194010932,0.4590015519917227,0.5227101631116687,0.6579754799787683,147
148,0.0,0.12672176308539945,0.5346609911827304,0.3088375865365119,148
149,0.6846630673865227,0.37997104658094183,0.67434048461504,0.7079927506750009,149
150,0.4126984126984127,0.21531728665207878,0.4439966414777498,0.4225361915367483,150
