,LV,Myocardium,RV,whole,index
101,0.3822697265011003,0.6876345739772378,0.7732727862471619,1.0,101
102,0.7598802395209581,0.8487342561416635,0.7318982387475538,1.0,102
103,0.5685131195335277,0.840972733971997,0.8514619883040936,1.0,103
104,0.5801090625811478,0.8639295265062136,0.46557377049180326,1.0,104
105,0.4910773298083278,0.8640086078068026,0.08163265306122448,1.0,105
106,0.0,0.34298404342819544,0.3813423535695211,1.0,106
107,0.6064703042008691,0.6792281085017294,0.7523525361487262,1.0,107
108,0.6375198728139905,0.8288504368682542,0.0,1.0,108
109,0.8899797863124459,0.799245366773943,0.8774383511225616,1.0,109
110,0.8662824207492795,0.8507756921230822,0.7003317360855142,1.0,110
111,0.8972908603751116,0.9313226395158967,0.8015021459227468,1.0,111
112,0.5740144810941271,0.7563691838291381,0.7318687932591033,1.0,112
113,0.7328685597687468,0.743927927927928,0.8627613903891428,1.0,113
114,0.17358490566037735,0.8783572511958931,0.626066718386346,1.0,114
115,0.6315490558000852,0.7336710497952145,0.7338096858341839,1.0,115
116,0.33351322180248244,0.8433489509064983,0.6811421772754312,1.0,116
117,0.0034522439585730723,0.601456430510985,0.5919102511321531,1.0,117
118,0.5301100798618605,0.7362591720891596,0.7632303900246484,1.0,118
119,0.16385135135135134,0.5113662144380416,0.0,1.0,119
120,0.0,0.6785282664160065,0.3712480252764613,1.0,120
121,0.9215517241379311,0.845770015876616,0.8192219679633868,1.0,121
122,0.17909270216962525,0.7060155697098373,0.7045746045318512,1.0,122
123,0.4684223983635899,0.7937613567534827,0.6786248131539612,1.0,123
124,0.7149820070149866,0.7283698296836983,0.0,1.0,124
125,0.09846521825792307,0.56108972460764,0.05156657963446475,1.0,125
126,0.19288946347769878,0.4263782274947662,0.24653428250281004,1.0,126
127,0.005316223648029331,0.46608972094666196,0.0,1.0,127
128,0.6520013231888853,0.7359384251036116,0.6836646499567848,1.0,128
129,0.180205806073789,0.5245388332992988,0.44130579613590937,1.0,129
130,0.4628975265017668,0.7167936402782378,0.6774956631446144,1.0,130
131,0.5536051849851472,0.5592452034577272,0.7760742251760215,1.0,131
132,0.45220720181839935,0.6111390323022798,0.7792499438580732,1.0,132
133,0.49839055793991416,0.6736100924160188,0.8521320839805582,1.0,133
134,0.0,0.6909343844191977,0.01335387776065742,1.0,134
135,0.46683601467682756,0.7211500898507696,0.8071625344352618,1.0,135
136,0.12448132780082988,0.622541690626797,0.6635115070527097,1.0,136
137,0.36118299445471347,0.7303723642889188,0.7556916013009375,1.0,137
138,0.9167003095141972,0.937238869670695,0.7143906020558003,1.0,138
139,0.6124323437756274,0.8061188189256492,0.0,1.0,139
140,0.07453683757001292,0.37423233563902,0.0,1.0,140
141,0.4684623828421853,0.580830595964336,0.0,1.0,141
142,0.2977034306776297,0.8084715605808415,0.2236842105263158,1.0,142
143,0.09364358683314415,0.6819998299464332,0.6842958161461402,1.0,143
144,0.7730208084190385,0.8179922549895741,0.6403580146460537,1.0,144
145,0.30294906166219837,0.7780646609788954,0.6703387496557422,1.0,145
146,0.8872450123290742,0.8976590433785333,0.6881918819188192,1.0,146
147,0.8986672092786652,0.8666562613807814,0.8146705615060046,1.0,147
148,0.0,0.5871212121212122,0.2225237449118046,1.0,148
149,0.7928292222671519,0.7709633982127555,0.7880826525708794,1.0,149
150,0.6554809843400448,0.8063142069656728,0.695821944552909,1.0,150
